player,prob
Mateo Kovacic,0.1628001628001628
Nico Gonzalez,0.18492834026814609
Matheus Nunes,0.1443001443001443
Rico Lewis,0.1488095238095238
Rodri,0.1511715797430083
Antoine Semenyo,0.1304631441617743
Nathan Ake,0.12870012870012867
Nico O'Reilly,0.12870012870012867
Phil Foden,0.12055455093429775
Rayan Ait-Nouri,0.13605442176870747
Ruben Dias,0.13605442176870747
Tijjani Reijnders,0.12870012870012867
Jeremy Doku,0.11904761904761904
John Stones,0.1070090957731407
Josko Gvardiol,0.10946907498631638
Marc Guehi,0.11757789535567313
Rayan Cherki,0.11204481792717086
Savinho,0.11904761904761904
Omar Marmoush,0.0992063492063492
Erling Haaland,0.0942951438000943
Douglas Luiz,0.241721053903795
Emiliano Buendia,0.2801120448179272
Lamare Bogarde,0.2405002405002405
Matty Cash,0.30330603579011217
Amadou Onana,0.2294893861158921
Andres Garcia,0.2070393374741201
Ian Maatsen,0.2294893861158921
John McGinn,0.21893814997263275
Leon Bailey,0.19240019240019238
Youri Tielemans,0.1984126984126984
Lucas Digne,0.17316017316017315
Morgan Rogers,0.19047619047619047
Ross Barkley,0.1747487986020096
Tyrone Mings,0.19047619047619047
Victor Lindelof,0.1716001716001716
Ezri Konsa,0.1400560224089636
Harvey Elliott,0.15238095238095237
Ollie Watkins,0.13802622498274672
Tammy Abraham,0.1511715797430083
Jadon Sancho,0.12870012870012867
Pau Torres,0.13605442176870747
Calvin Bassey,0.2392916965781287
Ryan Sessegnon,0.241721053903795
Sasa Lukic,0.2886002886002886
Antonee Robinson,0.2070393374741201
Harrison Reed,0.23228803716608595
Issa Diop,0.22408963585434172
Jorge Cuenca,0.2140181915462814
Josh King,0.2070393374741201
Kenny Tete,0.2070393374741201
Kevin,0.20481310803891445
Raul Jimenez,0.2070393374741201
Sander Berge,0.22675736961451246
Tom Cairney,0.1943634596695821
Harry Wilson,0.18140589569160995
Jonah Kusi-Asare,0.18140589569160995
Oscar Bobb,0.16563146997929606
Rodrigo Muniz,0.1716001716001716
Samuel Chukwueze,0.16563146997929606
Timothy Castagne,0.1763668430335097
Alex Iwobi,0.12698412698412698
Emile Smith Rowe,0.11904761904761904
Joelinton,0.3691399040236249
Bruno Guimaraes,0.2616431187859759
Dan Burn,0.2519526329050139
Sandro Tonali,0.24931438544003987
Anthony Gordon,0.2294893861158921
Jacob Ramsey,0.20050125313283207
Joe Willock,0.2070393374741201
Lewis Hall,0.1943634596695821
Malick Thiaw,0.20481310803891445
Alex Murphy,0.1885902876001886
Kieran Trippier,0.1628001628001628
Leo Shahar,0.18140589569160995
Nick Woltemade,0.1747487986020096
Sean Neave,0.18315018315018314
Sven Botman,0.1763668430335097
William Osula,0.1670843776106934
Jacob Murphy,0.15741833923652104
Yoane Wissa,0.15873015873015872
Anthony Elanga,0.11074197120708748
Harvey Barnes,0.11074197120708748
Brian Brobbey,0.32066698733365395
Dennis Cirkin,0.3450655624568668
Granit Xhaka,0.33300033300033305
Harrison Jones,0.3341687552213868
Luke O'Nien,0.34885749171463454
Reinildo Mandava,0.35404496371039124
Trai Hume,0.3341687552213868
Chris Rigg,0.2392916965781287
Djiamgone Jocelin Ta Bi,0.30138637733574436
Enzo Le Fee,0.2506265664160401
Habib Diarra,0.26021337496747327
Lutsharel Geertruida,0.2736726874657909
Nilson Angulo,0.29214139643587494
Noah Sadiki,0.25879917184265006
Nordi Mukiele,0.2886002886002886
Omar Alderete,0.2736726874657909
Romaine Mundle,0.24295432458697763
Wilson Isidor,0.2752546105147261
Bertrand Traore,0.2140181915462814
Chemsdine Talbi,0.22148394241417496
Eliezer Mayenda,0.20263424518743667
Dario Essugo,0.46008741660915575
Moises Caicedo,0.32066698733365395
Wesley Fofana,0.3185220576524924
Andrey Santos,0.3052503052503052
Enzo Fernandez,0.25740025740025735
Jesse Derry,0.25879917184265006
Jorrel Hato,0.26903416733925206
Josh Acheampong,0.30138637733574436
Liam Delap,0.2976190476190476
Malo Gusto,0.26308866087871613
Mamadou Sarr,0.31746031746031744
Marc Cucurella,0.2957704821058858
Pedro Neto,0.2405002405002405
Romeo Lavia,0.2994908655286013
Alejandro Garnacho,0.2140181915462814
Benoit Badiashile,0.21164021164021163
Cole Palmer,0.20050125313283207
Jamie Gittens,0.21893814997263275
Levi Colwill,0.23515579071134626
Marc Guiu,0.23228803716608595
Reece James,0.22408963585434172
Shumaira Mheuka,0.20263424518743667
Tosin Adarabioyo,0.21893814997263275
Trevoh Chalobah,0.22148394241417496
Joao Pedro,0.18674136321195145
Cheick Doucoure,0.16006402561024408
Jefferson Lerma,0.17006802721088435
Will Hughes,0.1763668430335097
Borna Sosa,0.14321518080916576
Brennan Johnson,0.13903371567605144
Christantus Uche,0.156128024980484
Daniel Munoz,0.15873015873015872
Jaydee Canvot,0.15741833923652104
