Player Name,Position,Team,Cost,Title,Relegation,Top 6,F1 Defensive Contribution - DEF,F1 Defensive Contribution - MID,F1 Start,F1 Win,F1 Opponent Win,F1 Diff,F1 Opponent,F1 Venue,F1 Opponent Title,F1 Opponent Relegation,F1 Opponent Top 6,F1 Score 1+,F1 Score 2+,F1 Score 3+,F1 Assist,F1 Yellow Card,F1 Clean Sheet,F1 Concede 2+ Goals,F1 Concede 4+ Goals,F1 3+ Saves,F1 6+ Saves,Score 1+ Factor,Assist Factor,F1 Yellow Card Factor,F1 Concede 2+ Goals Factor,F1 Concede 4+ Goals Factor,F1 3+ Saves Factor,F1 6+ Saves Factor,Clean Sheet Factor,F1 XP Pre,F1 Bonus Probability,F1 XP,F1 Pred XP,F2 Start,F2 Win,F2 Opponent Win,F2 Opponent,F2 Venue,F2 Opponent Title,F2 Opponent Relegation,F2 Opponent Top 6,F2 Diff,F2 Score 1+,F2 Score 2+,F2 Score 3+,F2 Assist,F2 Yellow Card,F2 Clean Sheet,F2 Concede 2+ Goals,F2 Concede 4+ Goals,F2 3+ Saves,F2 6+ Saves,F2 Defensive Contribution - DEF,F2 Defensive Contribution - MID,F2 XP Pre,F2 Bonus Probability,F2 XP,F3 Start,F3 Opponent,F3 Venue,F3 Opponent Title,F3 Opponent Relegation,F3 Opponent Top 6,F3 Win Pred,F3 Opponent Win Pred,F3 Diff,F3 Score 1+,F3 Score 2+,F3 Score 3+,F3 Assist,F3 Yellow Card,F3 Clean Sheet,F3 Concede 2+ Goals,F3 Concede 4+ Goals,F3 3+ Saves,F3 6+ Saves,F3 Defensive Contribution - DEF,F3 Defensive Contribution - MID,F3 XP Pre,F3 Bonus Probability,F3 XP,F4 Start,F4 Opponent,F4 Venue,F4 Opponent Title,F4 Opponent Relegation,F4 Opponent Top 6,F4 Win Pred,F4 Opponent Win Pred,F4 Diff,F4 Score 1+,F4 Score 2+,F4 Score 3+,F4 Assist,F4 Yellow Card,F4 Clean Sheet,F4 Concede 2+ Goals,F4 Concede 4+ Goals,F4 3+ Saves,F4 6+ Saves,F4 Defensive Contribution - DEF,F4 Defensive Contribution - MID,F4 XP Pre,F4 Bonus Probability,F4 XP,F5 Start,F5 Opponent,F5 Venue,F5 Opponent Title,F5 Opponent Relegation,F5 Opponent Top 6,F5 Win Pred,F5 Opponent Win Pred,F5 Diff,F5 Score 1+,F5 Score 2+,F5 Score 3+,F5 Assist,F5 Yellow Card,F5 Clean Sheet,F5 Concede 2+ Goals,F5 Concede 4+ Goals,F5 3+ Saves,F5 6+ Saves,F5 Defensive Contribution - DEF,F5 Defensive Contribution - MID,F5 XP Pre,F5 Bonus Probability,F5 XP,F6 Start,F6 Opponent,F6 Venue,F6 Opponent Title,F6 Opponent Relegation,F6 Opponent Top 6,F6 Win Pred,F6 Opponent Win Pred,F6 Diff,F6 Score 1+,F6 Score 2+,F6 Score 3+,F6 Assist,F6 Yellow Card,F6 Clean Sheet,F6 Concede 2+ Goals,F6 Concede 4+ Goals,F6 3+ Saves,F6 6+ Saves,F6 Defensive Contribution - DEF,F6 Defensive Contribution - MID,F6 XP Pre,F6 Bonus Probability,F6 XP,Total XP
Sepp van den Berg,DEF,Brentford,4.5,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.38844570491610797,0.0,1.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.08658008658008658,0.004738213693437574,0.0,0.09523809523809523,0.19047619047619047,0.1400560224089636,0.6,0.14634146341463414,,,1.203353925943751,0.8065221424540991,0.7583128093491442,1.19683139718188,1.422235942062394,,,0.7175740379202449,2.4875804695180417,0.037473867804003386,2.5625282051260485,2.860196751114819,1.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.38844570491610797,0.0,1.8444325726388018,0.0223457429736099,1.8891240585860216,1.0,,,,,,,,,,,,,,,,,,,0.38844570491610797,0.0,2.776891409832216,0.044279039742073395,2.865449489316363,1.0,,,,,,,,,,,,,,,,,,,0.38844570491610797,0.0,2.776891409832216,0.044279039742073395,2.865449489316363,1.0,,,,,,,,,,,,,,,,,,,0.38844570491610797,0.0,2.776891409832216,0.044279039742073395,2.865449489316363,1.0,,,,,,,,,,,,,,,,,,,0.38844570491610797,0.0,2.776891409832216,0.044279039742073395,2.865449489316363,12.191542225009982
Antoni Milambo,MID,Brentford,5.2,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Dango Ouattara,MID,Brentford,5.8,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.16507556171974103,1.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.25396825396825395,0.05012531328320802,0.0,0.2801120448179272,0.2070393374741201,0.1400560224089636,0.6,0.14634146341463414,,,1.7244351042519774,1.5532911918577654,0.8320815167139705,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,4.623971779085418,0.0877260641876472,4.799423907460712,3.907559399318967,1.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.16507556171974103,2.4702071458484456,0.03706521248464714,2.54433757081774,1.0,,,,,,,,,,,,,,,,,,,0.0,0.16507556171974103,2.330151123439482,0.033770814725543497,2.397692752890569,1.0,,,,,,,,,,,,,,,,,,,0.0,0.16507556171974103,2.330151123439482,0.033770814725543497,2.397692752890569,1.0,,,,,,,,,,,,,,,,,,,0.0,0.16507556171974103,2.330151123439482,0.033770814725543497,2.397692752890569,1.0,,,,,,,,,,,,,,,,,,,0.0,0.16507556171974103,2.330151123439482,0.033770814725543497,2.397692752890569,13.675650550749383
Fabio Carvalho,MID,Brentford,4.7,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Frank Onyeka,MID,Brentford,4.8,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Gustavo Nunes Fernandes Gomes,MID,Brentford,4.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Jordan Henderson,MID,Brentford,5.0,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.19568296915377603,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.06349206349206349,0.004738213693437574,0.0,0.25396825396825395,0.2392916965781287,0.1400560224089636,0.6,0.14634146341463414,,,0.43110877606299436,1.408317347284374,0.9617022554985587,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.19568296915377603,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.19568296915377603,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.19568296915377603,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.19568296915377603,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.19568296915377603,0.0,0.0,0.0,0.0
Josh Dasilva,MID,Brentford,4.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.19047619047619047,0.026455026455026454,0.0,0.15873015873015872,0.2801120448179272,0.1400560224089636,0.6,0.14634146341463414,,,1.293326328188983,0.8801983420527337,1.1257573461424306,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Kevin Schade,MID,Brentford,6.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.11141305962652259,1.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.29304029304029305,0.06802721088435373,0.0,0.23809523809523808,0.27056277056277056,0.1400560224089636,0.6,0.14634146341463414,,,1.9897328125984355,1.3202975130791006,1.0873792547966659,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,4.611942605008187,0.08744311395500257,4.786828832918192,3.907559399318967,1.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.11141305962652259,2.3628821416620087,0.034540713736173775,2.431963569134356,1.0,,,,,,,,,,,,,,,,,,,0.0,0.11141305962652259,2.222826119253045,0.031246315977070133,2.2853187512071855,1.0,,,,,,,,,,,,,,,,,,,0.0,0.11141305962652259,2.222826119253045,0.031246315977070133,2.2853187512071855,1.0,,,,,,,,,,,,,,,,,,,0.0,0.11141305962652259,2.222826119253045,0.031246315977070133,2.2853187512071855,1.0,,,,,,,,,,,,,,,,,,,0.0,0.11141305962652259,2.222826119253045,0.031246315977070133,2.2853187512071855,13.252890370062513
Luka Bentt,MID,Brentford,4.5,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.17316017316017315,0.023228803716608595,0.0,,,0.1400560224089636,0.6,0.14634146341463414,,,1.17575120744453,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Mathias Jensen,MID,Brentford,4.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.17409773439405296,1.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.12698412698412698,0.010465724751439037,0.0,0.17316017316017315,0.20481310803891445,0.1400560224089636,0.6,0.14634146341463414,,,0.8622175521259887,0.9602163731484368,0.8231344036310243,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,3.4901681613165048,0.06105673549048683,3.6122816322974782,3.907559399318967,1.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.17409773439405296,2.4882514911970697,0.03748965157593748,2.5632307943489447,1.0,,,,,,,,,,,,,,,,,,,0.0,0.17409773439405296,2.3481954687881057,0.03419525381683383,2.416585976421773,1.0,,,,,,,,,,,,,,,,,,,0.0,0.17409773439405296,2.3481954687881057,0.03419525381683383,2.416585976421773,1.0,,,,,,,,,,,,,,,,,,,0.0,0.17409773439405296,2.3481954687881057,0.03419525381683383,2.416585976421773,1.0,,,,,,,,,,,,,,,,,,,0.0,0.17409773439405296,2.3481954687881057,0.03419525381683383,2.416585976421773,12.557468541475046
Mikkel Damsgaard,MID,Brentford,5.6,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.3560461155901111,1.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.15873015873015872,0.0156128024980484,0.0,0.21994941163532386,0.1885902876001886,0.1400560224089636,0.6,0.14634146341463414,,,1.077771940157486,1.219674376978384,0.7579356389869829,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,4.195121007036004,0.0776386363275009,4.350398279691006,3.907559399318967,1.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.3560461155901111,2.8521482535891858,0.04604923122092483,2.9442467160310355,1.0,,,,,,,,,,,,,,,,,,,0.0,0.3560461155901111,2.7120922311802222,0.042754833461821184,2.7976018981038644,1.0,,,,,,,,,,,,,,,,,,,0.0,0.3560461155901111,2.7120922311802222,0.042754833461821184,2.7976018981038644,1.0,,,,,,,,,,,,,,,,,,,0.0,0.3560461155901111,2.7120922311802222,0.042754833461821184,2.7976018981038644,1.0,,,,,,,,,,,,,,,,,,,0.0,0.3560461155901111,2.7120922311802222,0.042754833461821184,2.7976018981038644,14.686293303008206
Myles Peart-Harris,MID,Brentford,4.4,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Paris Maghoma,MID,Brentford,4.5,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Reiss Nelson,MID,Brentford,4.8,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.21164021164021163,0.03663003663003663,0.0,0.17316017316017315,0.20050125313283207,0.1400560224089636,0.6,0.14634146341463414,,,1.4370292535433145,0.9602163731484368,0.8058052582914239,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Romelle Donovan,MID,Brentford,4.4,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.23809523809523808,0.041407867494824016,0.0,0.21164021164021163,0.25740025740025735,0.1400560224089636,0.6,0.14634146341463414,,,1.6166579102362288,1.173597789403645,1.0344797234822334,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Ryan Trevitt,MID,Brentford,4.5,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Vitaly Janelt,MID,Brentford,4.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.5066487301936826,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.09523809523809523,0.00630715862503942,0.0,0.21994941163532386,0.26455026455026454,0.1400560224089636,0.6,0.14634146341463414,,,0.6466631640944915,1.219674376978384,1.06321527135674,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.5066487301936826,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.5066487301936826,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.5066487301936826,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.5066487301936826,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.5066487301936826,0.0,0.0,0.0,0.0
Yehor Yarmoliuk,MID,Brentford,5.0,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.4347531136224858,1.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.08658008658008658,0.004738213693437574,0.0,0.17316017316017315,0.2675227394328518,0.1400560224089636,0.6,0.14634146341463414,,,0.587875603722265,0.9602163731484368,1.0751615103607484,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,3.7181115310692237,0.06641841943381029,3.850948369936844,3.907559399318967,1.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.4347531136224858,3.009562249653935,0.049751923236359866,3.109066096126655,1.0,,,,,,,,,,,,,,,,,,,0.0,0.4347531136224858,2.8695062272449716,0.04645752547725622,2.962421278199484,1.0,,,,,,,,,,,,,,,,,,,0.0,0.4347531136224858,2.8695062272449716,0.04645752547725622,2.962421278199484,1.0,,,,,,,,,,,,,,,,,,,0.0,0.4347531136224858,2.8695062272449716,0.04645752547725622,2.962421278199484,1.0,,,,,,,,,,,,,,,,,,,0.0,0.4347531136224858,2.8695062272449716,0.04645752547725622,2.962421278199484,14.788434130603054
Yunus Emre Konak,MID,Brentford,4.3,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.1944316567795903,1.4213742129664395,,,0.7202447003966976,0.0,0.0,0.0,3.907559399318967,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Igor Thiago,FWD,Brentford,7.0,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,1.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.40184850311432585,0.11904761904761904,0.01,0.15873015873015872,0.2976190476190476,0.1400560224089636,0.6,0.14634146341463414,,,1.4288242723689533,0.9357103538748562,1.5333115883776298,1.19544866602841,1.4197430278360015,,,0.719884446503783,4.302155917219208,0.08015631148483021,4.462468540188868,3.6720247605052365,1.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,11.952305040188868
Iwan Morgan,FWD,Brentford,4.4,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,,,,1.19544866602841,1.4197430278360015,,,0.719884446503783,0.0,0.0,0.0,3.6720247605052365,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Kaye Furo,FWD,Brentford,4.5,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.2588996763754045,0.5305321237200912,-0.27163244734468667,Liverpool,A,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,0.3072196620583717,0.07326007326007326,0.01,0.19047619047619047,0.1885902876001886,0.1400560224089636,0.6,0.14634146341463414,,,1.0923592017788448,1.1228524246498275,0.9716033827343397,1.19544866602841,1.4197430278360015,,,0.719884446503783,0.0,0.0,0.0,3.6720247605052365,0.0,,,,,,,,,,,,,,0.1400560224089636,0.6,0.14634146341463414,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Bart Verbruggen,GK,Brighton,4.5,0.0002314236255750877,0.0002314236255750877,0.15500081579376732,0.0,0.0,1.0,0.5393743257820928,0.25549310168625444,0.2838812240958383,Man Utd,H,0.00020571560229414037,0.0002314236255750877,0.9259259259259258,,,,,,0.27210884353741494,0.3901808785529716,0.0560799555802332,0.5878894767783656,0.12698412698412698,,,,1.3227959733835843,2.036049493854642,1.2270599749421296,1.7380156370077087,0.7777038265278793,2.910787309645743,0.04742853909748716,3.005644387840717,3.311957012312285,1.0,,,,,,,,,,,,,,0.27210884353741494,0.3901808785529716,0.0560799555802332,,,0.0,0.0,2.19591370588325,0.030613282189785814,2.2571402702628216,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,10.669841617564114
