player_name,match_id,odds_decimal
Romain Esse,Everton FC vs. Crystal Palace,4.6
Iliman Ndiaye,Everton FC vs. Crystal Palace,3.45
Harrison Armstrong,Everton FC vs. Crystal Palace,4.6
Dwight McNeil,Everton FC vs. Crystal Palace,3.45
Hayden Hackney,Everton FC vs. Crystal Palace,3.45
Takehiro Tomiyasu,Everton FC vs. Crystal Palace,5.8
Christian Norgaard,Everton FC vs. Crystal Palace,5.8
Brennan Johnson,Everton FC vs. Crystal Palace,3.45
Reinildo Mandava,Ipswich Town vs. Sunderland AFC,7.6
Alan Browne,Ipswich Town vs. Sunderland AFC,5.8
Ali Al-Hamadi,Ipswich Town vs. Sunderland AFC,4.6
Wilson Isidor,Ipswich Town vs. Sunderland AFC,5.8
Ben Johnson,Ipswich Town vs. Sunderland AFC,4.6
Granit Xhaka,Ipswich Town vs. Sunderland AFC,2.8
Cédric Kipré,Ipswich Town vs. Sunderland AFC,7.6
Dan Ballard,Ipswich Town vs. Sunderland AFC,5.8
Luke O'Nien,Ipswich Town vs. Sunderland AFC,9.4
Jacob Greaves,Ipswich Town vs. Sunderland AFC,9.4
George Hirst,Ipswich Town vs. Sunderland AFC,4.6
Leif Davis,Ipswich Town vs. Sunderland AFC,3.45
Dara O'Shea,Ipswich Town vs. Sunderland AFC,7.6
Trai Hume,Ipswich Town vs. Sunderland AFC,4.6
Jack Taylor,Ipswich Town vs. Sunderland AFC,4.6
Chris Rigg,Ipswich Town vs. Sunderland AFC,4.6
Jaden Philogene,Ipswich Town vs. Sunderland AFC,4.6
Habib Diarra,Ipswich Town vs. Sunderland AFC,5.8
Romaine Mundle,Ipswich Town vs. Sunderland AFC,4.6
Chuba Akpom,Ipswich Town vs. Sunderland AFC,5.8
Chemsdine Talbi,Ipswich Town vs. Sunderland AFC,3.45
Noah Sadiki,Ipswich Town vs. Sunderland AFC,7.6
Enzo Le Fee,Ipswich Town vs. Sunderland AFC,3.45
Omar Alderete,Ipswich Town vs. Sunderland AFC,9.4
Simon Adingra,Ipswich Town vs. Sunderland AFC,2.8
Jenson Seelt,Ipswich Town vs. Sunderland AFC,9.4
Darnell Furlong,Ipswich Town vs. Sunderland AFC,4.6
Kasey McAteer,Ipswich Town vs. Sunderland AFC,4.6
Marcelino Núñez,Ipswich Town vs. Sunderland AFC,3.45
Sindre Walle Egeli,Ipswich Town vs. Sunderland AFC,4.6
Nilson Angulo,Ipswich Town vs. Sunderland AFC,4.6
Florentino,Ipswich Town vs. Sunderland AFC,7.6
Nordi Mukiele,Ipswich Town vs. Sunderland AFC,4.6
Anis Mehmeti,Ipswich Town vs. Sunderland AFC,4.6
Emersonn Correia da Silva,Ipswich Town vs. Sunderland AFC,3.45
Issa Diop,Ipswich Town vs. Sunderland AFC,9.4
Daizen Maeda,Ipswich Town vs. Sunderland AFC,4.6
Brian Brobbey,Ipswich Town vs. Sunderland AFC,4.6
Sasa Lukic,Ipswich Town vs. Sunderland AFC,3.45
Chris Wood,Nottingham Forest vs. Leeds United,8.2
Ola Aina,Nottingham Forest vs. Leeds United,8.6
Xaver Schlager,Nottingham Forest vs. Leeds United,9.4
Daniel James,Nottingham Forest vs. Leeds United,5.0
Harry Wilson,Nottingham Forest vs. Leeds United,5.4
Dominic Calvert-Lewin,Nottingham Forest vs. Leeds United,8.6
Lukas Nmecha,Nottingham Forest vs. Leeds United,7.6
Ao Tanaka,Nottingham Forest vs. Leeds United,9.2
James Justin,Nottingham Forest vs. Leeds United,12.0
Joe Rodon,Nottingham Forest vs. Leeds United,27.0
Ethan Ampadu,Nottingham Forest vs. Leeds United,11.0
Nikola Milenkovic,Nottingham Forest vs. Leeds United,22.0
Ryan Yates,Nottingham Forest vs. Leeds United,8.6
Ibrahim Sangare,Nottingham Forest vs. Leeds United,12.0
Anton Stach,Nottingham Forest vs. Leeds United,5.0
Morgan Gibbs-White,Nottingham Forest vs. Leeds United,5.8
Callum Hudson-Odoi,Nottingham Forest vs. Leeds United,4.3
Nicolas Dominguez,Nottingham Forest vs. Leeds United,8.4
Jaka Bijol,Nottingham Forest vs. Leeds United,29.0
Omar Richards,Nottingham Forest vs. Leeds United,9.4
Largie Ramazani,Nottingham Forest vs. Leeds United,6.8
Neco Williams,Nottingham Forest vs. Leeds United,6.4
Brenden Aaronson,Nottingham Forest vs. Leeds United,6.4
Dilane Bakwa,Nottingham Forest vs. Leeds United,4.4
Jayden Bogle,Nottingham Forest vs. Leeds United,8.0
Dan Ndoye,Nottingham Forest vs. Leeds United,6.2
Arnaud Kalimuendo,Nottingham Forest vs. Leeds United,6.4
Luca Netz,Nottingham Forest vs. Leeds United,11.0
Igor Jesus,Nottingham Forest vs. Leeds United,7.2
Felipe Rodrigues da Silva,Nottingham Forest vs. Leeds United,27.0
Tarik Muharemović,Nottingham Forest vs. Leeds United,29.0
James McAtee,Nottingham Forest vs. Leeds United,5.6
Omari Hutchinson,Nottingham Forest vs. Leeds United,3.6
Ousmane Diomande,Nottingham Forest vs. Leeds United,23.0
Murillo dos Santos,Nottingham Forest vs. Leeds United,20.0
Jair Paula da Cunha Filho,Nottingham Forest vs. Leeds United,18.0
Zach Abbott,Nottingham Forest vs. Leeds United,8.0
Eric Da Silva Moreira,Nottingham Forest vs. Leeds United,8.2
Tyler Bindon,Nottingham Forest vs. Leeds United,25.0
Alfie Cresswell,Nottingham Forest vs. Leeds United,10.0
Noah Okafor,Nottingham Forest vs. Leeds United,7.74
Sean Longstaff,Nottingham Forest vs. Leeds United,5.68
Joel Piroe,Nottingham Forest vs. Leeds United,9.55
Ben Davies,Brentford FC vs. Tottenham Hotspur,8.8
Callum Wilson,Brentford FC vs. Tottenham Hotspur,7.2
Andrew Robertson,Brentford FC vs. Tottenham Hotspur,6.8
James Maddison,Brentford FC vs. Tottenham Hotspur,5.4
Kristoffer Ajer,Brentford FC vs. Tottenham Hotspur,17.0
Mathias Jensen,Brentford FC vs. Tottenham Hotspur,5.6
Kevin Danso,Brentford FC vs. Tottenham Hotspur,23.0
Rodrigo Bentancur,Brentford FC vs. Tottenham Hotspur,10.0
Vitaly Janelt,Brentford FC vs. Tottenham Hotspur,6.8
Marcos Senesi,Brentford FC vs. Tottenham Hotspur,17.0
Richarlison,Brentford FC vs. Tottenham Hotspur,7.4
Nathan Collins,Brentford FC vs. Tottenham Hotspur,21.0
Sandro Tonali,Brentford FC vs. Tottenham Hotspur,6.4
Conor Gallagher,Brentford FC vs. Tottenham Hotspur,7.0
Mikkel Damsgaard,Brentford FC vs. Tottenham Hotspur,4.9
Pedro Porro,Brentford FC vs. Tottenham Hotspur,4.8
Kevin Schade,Brentford FC vs. Tottenham Hotspur,5.8
Jan Paul van Hecke,Brentford FC vs. Tottenham Hotspur,21.0
Aaron Hickey,Brentford FC vs. Tottenham Hotspur,10.0
Keane Lewis-Potter,Brentford FC vs. Tottenham Hotspur,6.8
Destiny Udogie,Brentford FC vs. Tottenham Hotspur,8.6
Yehor Yarmoliuk,Brentford FC vs. Tottenham Hotspur,9.2
Micky van de Ven,Brentford FC vs. Tottenham Hotspur,20.0
Pape Matar Sarr,Brentford FC vs. Tottenham Hotspur,7.8
Mathys Tel,Brentford FC vs. Tottenham Hotspur,3.85
Mamadou Sangaré,Brentford FC vs. Tottenham Hotspur,7.4
Jaidon Anthony,Brentford FC vs. Tottenham Hotspur,5.2
Michael Kayode,Brentford FC vs. Tottenham Hotspur,7.0
Dango Ouattara,Brentford FC vs. Tottenham Hotspur,4.3
Mateus Fernandes,Brentford FC vs. Tottenham Hotspur,7.4
Igor Thiago,Brentford FC vs. Tottenham Hotspur,7.2
Kim Ji-soo,Brentford FC vs. Tottenham Hotspur,27.0
Kota Takai,Brentford FC vs. Tottenham Hotspur,22.0
Gustavo Nunes,Brentford FC vs. Tottenham Hotspur,5.6
Mikey Moore,Brentford FC vs. Tottenham Hotspur,5.2
Jayden Meghoma,Brentford FC vs. Tottenham Hotspur,7.0
Yunus Emre Konak,Brentford FC vs. Tottenham Hotspur,9.2
Jannik Schuster,Brentford FC vs. Tottenham Hotspur,19.0
Joao Souza,Brentford FC vs. Tottenham Hotspur,7.2
Luca Williams-Barnet,Brentford FC vs. Tottenham Hotspur,5.2
Tye Hall,Brentford FC vs. Tottenham Hotspur,8.4
Rico Henry,Brentford FC vs. Tottenham Hotspur,7.12
Ethan Pinnock,Brentford FC vs. Tottenham Hotspur,14.55
Lucas Bergvall,Brentford FC vs. Tottenham Hotspur,8.98
Dominic Solanke,Brentford FC vs. Tottenham Hotspur,7.12
Archie Gray,Brentford FC vs. Tottenham Hotspur,7.12
Pascal Gross,Brighton vs. Aston Villa,3.95
Ross Barkley,Brighton vs. Aston Villa,8.4
Lewis Dunk,Brighton vs. Aston Villa,20.0
Victor Lindelof,Brighton vs. Aston Villa,19.0
John McGinn,Brighton vs. Aston Villa,5.8
Tyrone Mings,Brighton vs. Aston Villa,26.0
Olivier Boscagli,Brighton vs. Aston Villa,16.0
Ollie Watkins,Brighton vs. Aston Villa,8.0
Tammy Abraham,Brighton vs. Aston Villa,10.0
Emiliano Buendia,Brighton vs. Aston Villa,7.0
Leon Bailey,Brighton vs. Aston Villa,4.8
Ferdi Kadioglu,Brighton vs. Aston Villa,6.4
Boubacar Kamara,Brighton vs. Aston Villa,11.0
Ezri Konsa,Brighton vs. Aston Villa,24.0
Pau Torres,Brighton vs. Aston Villa,25.0
Matty Cash,Brighton vs. Aston Villa,6.2
Pascal Struijk,Brighton vs. Aston Villa,17.0
Michael Svoboda,Brighton vs. Aston Villa,22.0
Kaoru Mitoma,Brighton vs. Aston Villa,4.9
Georginio Rutter,Brighton vs. Aston Villa,5.2
Ian Maatsen,Brighton vs. Aston Villa,5.6
Mats Wieffer,Brighton vs. Aston Villa,8.2
Maxim De Cuyper,Brighton vs. Aston Villa,3.3
Costinha,Brighton vs. Aston Villa,5.4
Eiran Cashin,Brighton vs. Aston Villa,14.0
Alejandro Garnacho,Brighton vs. Aston Villa,3.7
Yasin Ayari,Brighton vs. Aston Villa,7.8
Diego Gomez,Brighton vs. Aston Villa,6.8
Lamare Bogarde,Brighton vs. Aston Villa,12.0
Carlos Baleba,Brighton vs. Aston Villa,10.0
Kosta Nedeljkovic,Brighton vs. Aston Villa,9.2
Amario Cozier-Duberry,Brighton vs. Aston Villa,4.7
Luka Vušković,Brighton vs. Aston Villa,17.0
Jack Hinshelwood,Brighton vs. Aston Villa,7.0
Charalampos Kostoulas,Brighton vs. Aston Villa,5.0
Ibrahim Osman,Brighton vs. Aston Villa,5.4
Johan Manzambi,Brighton vs. Aston Villa,6.8
Malick Yalcouye,Brighton vs. Aston Villa,7.2
Alysson Edward Franco da Rocha dos Santos,Brighton vs. Aston Villa,5.6
Modou Keba Cisse,Brighton vs. Aston Villa,28.0
Triston Rowe,Brighton vs. Aston Villa,7.4
Bradley Burrowes,Brighton vs. Aston Villa,5.2
George Hemmings,Brighton vs. Aston Villa,7.6
Brian Madjo,Brighton vs. Aston Villa,8.2
Luka Lynch,Brighton vs. Aston Villa,5.2
Zadok Yohanna,Brighton vs. Aston Villa,4.1
Adam Smith,Manchester City vs. AFC Bournemouth,14.0
Mateo Kovačić,Manchester City vs. AFC Bournemouth,4.7
Jack Grealish,Manchester City vs. AFC Bournemouth,3.45
Ruben Dias,Manchester City vs. AFC Bournemouth,15.0
Tyler Adams,Manchester City vs. AFC Bournemouth,16.0
Justin Kluivert,Manchester City vs. AFC Bournemouth,5.6
Marc Guehi,Manchester City vs. AFC Bournemouth,13.0
Marcus Tavernier,Manchester City vs. AFC Bournemouth,6.2
Erling Haaland,Manchester City vs. AFC Bournemouth,5.8
Phil Foden,Manchester City vs. AFC Bournemouth,3.0
Omar Marmoush,Manchester City vs. AFC Bournemouth,5.0
Tijjani Reijnders,Manchester City vs. AFC Bournemouth,5.4
Jeremy Doku,Manchester City vs. AFC Bournemouth,2.08
Rayan Ait Nouri,Manchester City vs. AFC Bournemouth,4.4
Evanilson,Manchester City vs. AFC Bournemouth,9.0
Antoine Semenyo,Manchester City vs. AFC Bournemouth,4.7
Matheus Nunes,Manchester City vs. AFC Bournemouth,4.8
Nico Gonzalez,Manchester City vs. AFC Bournemouth,7.2
Rayan Cherki,Manchester City vs. AFC Bournemouth,2.25
Elliot Anderson,Manchester City vs. AFC Bournemouth,4.6
Josko Gvardiol,Manchester City vs. AFC Bournemouth,11.0
James Hill,Manchester City vs. AFC Bournemouth,23.0
Amine Adli,Manchester City vs. AFC Bournemouth,5.6
Issa Kabore,Manchester City vs. AFC Bournemouth,5.2
Adrien Truffert,Manchester City vs. AFC Bournemouth,9.4
António João Pereira de Albuquerque Tavares da Silva,Manchester City vs. AFC Bournemouth,29.0
Juanlu Sánchez,Manchester City vs. AFC Bournemouth,6.4
