player_name,match_id,odds_decimal
Joelinton,90000203,90.67
Sven Botman,90000204,95.24
Nick Woltemade,90000205,18.42
Lewis Miley,90000206,95.24
Callum Hudson-Odoi,90000207,71.88
Dan Ndoye,90000208,59.7
Xaver Schlager,90000209,95.24
Felipe Rodrigues da Silva,90000211,95.24
Chris Wood,90000212,27.47
Igor Jesus,90000213,25.41
Neco Williams,90000214,95.24
Nikola Milenkovic,90000215,95.24
Ola Aina,90000216,95.24
Omari Hutchinson,90000217,59.66
Morgan Gibbs-White,90000218,58.08
Marcos Senesi,90000220,95.24
Mathys Tel,90000221,32.24
Pedro Porro,90000222,95.24
Mateus Fernandes,90000223,95.24
Jan Paul van Hecke,90000224,95.24
Andrew Robertson,90000225,95.24
Xavi Simons,90000226,44.86
Richarlison,90000227,19.72
Micky van de Ven,90000228,95.24
Dominic Solanke,90000229,17.37
Mohammed Kudus,90000230,45.82
Sandro Tonali,90000231,95.24
Dan Ballard,90000232,95.24
Enzo Le Fee,90000233,69.8
Nordi Mukiele,90000234,95.24
Brian Brobbey,90000235,24.84
Noah Sadiki,90000236,95.24
Trai Hume,90000238,95.24
Omar Alderete,90000239,95.24
Thomas Meunier,90000240,95.24
Granit Xhaka,90000241,95.24
Chemsdine Talbi,90000242,38.39
