Season,Gameweek,Player Name,Position,Team,Cost,Title,Relegation,Top 6,F1 Start,F1 Win,F1 Opponent Win,F1 Diff,F1 Opponent,F1 Venue,F1 Opponent Title,F1 Opponent Relegation,F1 Opponent Top 6,F1 Score 1+,F1 Score 2+,F1 Score 3+,F1 Assist,F1 Yellow Card,F1 Clean Sheet,F1 Concede 2+ Goals,F1 Concede 4+ Goals,F1 3+ Saves,F1 6+ Saves,F1 Defensive Contribution - DEF,F1 Defensive Contribution - MID,Score 1+ Factor,Assist Factor,F1 Yellow Card Factor,F1 Concede 2+ Goals Factor,F1 Concede 4+ Goals Factor,F1 3+ Saves Factor,F1 6+ Saves Factor,F1 XP Pre,F1 Bonus Probability,F1 XP,F1 Pred XP,F2 Start,F2 Win,F2 Opponent Win,F2 Diff,F2 Opponent,F2 Venue,F2 Opponent Title,F2 Opponent Relegation,F2 Opponent Top 6,F2 Score 1+,F2 Score 2+,F2 Score 3+,F2 Assist,F2 Yellow Card,F2 Clean Sheet,F2 Concede 2+ Goals,F2 Concede 4+ Goals,F2 3+ Saves,F2 6+ Saves,F2 Defensive Contribution - DEF,F2 Defensive Contribution - MID,Clean Sheet Factor,F2 XP Pre,F2 Bonus Probability,F2 XP,F3 Start,F3 Opponent,F3 Venue,F3 Opponent Title,F3 Opponent Relegation,F3 Opponent Top 6,F3 Win Pred,F3 Opponent Win Pred,F3 Diff,F3 Score 1+,F3 Score 2+,F3 Score 3+,F3 Assist,F3 Yellow Card,F3 Clean Sheet,F3 Concede 2+ Goals,F3 Concede 4+ Goals,F3 3+ Saves,F3 6+ Saves,F3 Defensive Contribution - DEF,F3 Defensive Contribution - MID,F3 XP Pre,F3 Bonus Probability,F3 XP,F4 Start,F4 Opponent,F4 Venue,F4 Opponent Title,F4 Opponent Relegation,F4 Opponent Top 6,F4 Win Pred,F4 Opponent Win Pred,F4 Diff,F4 Score 1+,F4 Score 2+,F4 Score 3+,F4 Assist,F4 Yellow Card,F4 Clean Sheet,F4 Concede 2+ Goals,F4 Concede 4+ Goals,F4 3+ Saves,F4 6+ Saves,F4 Defensive Contribution - DEF,F4 Defensive Contribution - MID,F4 XP Pre,F4 Bonus Probability,F4 XP,F5 Start,F5 Opponent,F5 Venue,F5 Opponent Title,F5 Opponent Relegation,F5 Opponent Top 6,F5 Win Pred,F5 Opponent Win Pred,F5 Diff,F5 Score 1+,F5 Score 2+,F5 Score 3+,F5 Assist,F5 Yellow Card,F5 Clean Sheet,F5 Concede 2+ Goals,F5 Concede 4+ Goals,F5 3+ Saves,F5 6+ Saves,F5 Defensive Contribution - DEF,F5 Defensive Contribution - MID,F5 XP Pre,F5 Bonus Probability,F5 XP,F6 Start,F6 Opponent,F6 Venue,F6 Opponent Title,F6 Opponent Relegation,F6 Opponent Top 6,F6 Win Pred,F6 Opponent Win Pred,F6 Diff,F6 Score 1+,F6 Score 2+,F6 Score 3+,F6 Assist,F6 Yellow Card,F6 Clean Sheet,F6 Concede 2+ Goals,F6 Concede 4+ Goals,F6 3+ Saves,F6 6+ Saves,F6 Defensive Contribution - DEF,F6 Defensive Contribution - MID,F6 XP Pre,F6 Bonus Probability,F6 XP,Total XP
2025-2026,17,Romelle Donovan,MID,Brentford,4.5,0.0004502253377815,0.0544662309368191,,0.0,0.4623208506703652,0.2855511136493432,0.176769737021022,,A,,,,0.1904761904761905,0.0264550264550264,0.0,,,0.3365303718660609,0.3078703703703704,0.0336554481839386,#VALUE!,#VALUE!,0.0,0.2787207271701674,1.07537672501777,,,0.911299602404315,0.7069585553596275,#VALUE!,#VALUE!,0.0,0.0,0.0,2.929576187756656,0.0,0.441306266548985,0.3236245954692556,0.1176816710797293,,H,,,,0.1849891981683904,0.01,0.0,,,0.2801120448179272,0.3801020408163265,0.0538379530916844,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.986999437414191,0.0,0.0,0.0,0.0,Spurs,H,0.0006002004669559,0.022583559168925,,0.4295351437481545,0.3211281430401071,0.1084070007080474,0.1793645383777235,0.01,0.0,,,0.2989671715470708,0.3322501976926387,0.04110241264387244,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Everton,A,0.0009000009000009,0.018155410312273,,0.3005095053671278,0.4501052281571415,-0.1495957227900137,0.1515154589514818,0.01,0.0,,,0.228646653536461,0.4187382397936314,0.0689440431164296,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Sunderland,H,0.0009000009000009,0.0356125356125356,,0.4332925017360457,0.3176389564125462,0.1156535453234995,0.1803332396886419,0.01,0.0,,,0.3008651525813222,0.3299811838457798,0.04045866250552496,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Chelsea,A,0.0264970853206147,0.0023090422092915,,0.2778024897932402,0.4752386995473167,-0.1974362097540764,0.1464418702907082,0.01,0.0,,,0.2157066750045617,0.4361751656450246,0.07497681375544706,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0
2025-2026,17,Yunus Emre Konak,MID,Brentford,4.4,0.0004502253377815,0.0544662309368191,,0.0,0.4623208506703652,0.2855511136493432,0.176769737021022,,A,,,,,,,,,0.3365303718660609,0.3078703703703704,0.0336554481839386,#VALUE!,#VALUE!,0.0,0.2787207271701674,,,,0.911299602404315,0.7069585553596275,#VALUE!,#VALUE!,0.0,0.0,0.0,2.929576187756656,0.0,0.441306266548985,0.3236245954692556,0.1176816710797293,,H,,,,,,,,,0.2801120448179272,0.3801020408163265,0.0538379530916844,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.986999437414191,0.0,0.0,0.0,0.0,Spurs,H,0.0006002004669559,0.022583559168925,,0.4295351437481545,0.3211281430401071,0.1084070007080474,,,,,,0.2989671715470708,0.3322501976926387,0.04110241264387244,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Everton,A,0.0009000009000009,0.018155410312273,,0.3005095053671278,0.4501052281571415,-0.1495957227900137,,,,,,0.228646653536461,0.4187382397936314,0.0689440431164296,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Sunderland,H,0.0009000009000009,0.0356125356125356,,0.4332925017360457,0.3176389564125462,0.1156535453234995,,,,,,0.3008651525813222,0.3299811838457798,0.04045866250552496,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Chelsea,A,0.0264970853206147,0.0023090422092915,,0.2778024897932402,0.4752386995473167,-0.1974362097540764,,,,,,0.2157066750045617,0.4361751656450246,0.07497681375544706,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0
2025-2026,17,Paris Maghoma,MID,Brentford,4.5,0.0004502253377815,0.0544662309368191,,0.0,0.4623208506703652,0.2855511136493432,0.176769737021022,,A,,,,,,,,,0.3365303718660609,0.3078703703703704,0.0336554481839386,#VALUE!,#VALUE!,0.0,0.2787207271701674,,,,0.911299602404315,0.7069585553596275,#VALUE!,#VALUE!,0.0,0.0,0.0,2.929576187756656,0.0,0.441306266548985,0.3236245954692556,0.1176816710797293,,H,,,,,,,,,0.2801120448179272,0.3801020408163265,0.0538379530916844,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.986999437414191,0.0,0.0,0.0,0.0,Spurs,H,0.0006002004669559,0.022583559168925,,0.4295351437481545,0.3211281430401071,0.1084070007080474,,,,,,0.2989671715470708,0.3322501976926387,0.04110241264387244,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Everton,A,0.0009000009000009,0.018155410312273,,0.3005095053671278,0.4501052281571415,-0.1495957227900137,,,,,,0.228646653536461,0.4187382397936314,0.0689440431164296,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Sunderland,H,0.0009000009000009,0.0356125356125356,,0.4332925017360457,0.3176389564125462,0.1156535453234995,,,,,,0.3008651525813222,0.3299811838457798,0.04045866250552496,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Chelsea,A,0.0264970853206147,0.0023090422092915,,0.2778024897932402,0.4752386995473167,-0.1974362097540764,,,,,,0.2157066750045617,0.4361751656450246,0.07497681375544706,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0
2025-2026,17,Myles Peart-Harris,MID,Brentford,4.4,0.0004502253377815,0.0544662309368191,,0.0,0.4623208506703652,0.2855511136493432,0.176769737021022,,A,,,,0.2267573696145125,0.041407867494824,0.0,0.3174603174603174,0.2546473134708429,0.3365303718660609,0.3078703703703704,0.0336554481839386,#VALUE!,#VALUE!,0.0,0.2787207271701674,1.280210386925916,2.647623037228605,1.242453560444093,0.911299602404315,0.7069585553596275,#VALUE!,#VALUE!,0.0,0.0,0.0,2.929576187756656,0.0,0.441306266548985,0.3236245954692556,0.1176816710797293,,H,,,,0.2202252359147505,0.01,0.0,0.3008779991143583,0.2581889050518595,0.2801120448179272,0.3801020408163265,0.0538379530916844,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.986999437414191,0.0,0.0,0.0,0.0,Spurs,H,0.0006002004669559,0.022583559168925,,0.4295351437481545,0.3211281430401071,0.1084070007080474,0.2135292123544328,0.01,0.0,0.2908150766871166,0.259973828382489,0.2989671715470708,0.3322501976926387,0.04110241264387244,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Everton,A,0.0009000009000009,0.018155410312273,,0.3005095053671278,0.4501052281571415,-0.1495957227900137,0.1803755463708117,0.01,0.0,0.246259394858057,0.2692650708286484,0.228646653536461,0.4187382397936314,0.0689440431164296,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Sunderland,H,0.0009000009000009,0.0356125356125356,,0.4332925017360457,0.3176389564125462,0.1156535453234995,0.2146824282007642,0.01,0.0,0.2925804242341089,0.2596178437721655,0.3008651525813222,0.3299811838457798,0.04045866250552496,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Chelsea,A,0.0264970853206147,0.0023090422092915,,0.2778024897932402,0.4752386995473167,-0.1974362097540764,0.1743355598698907,0.01,0.0,0.2369568819793375,0.2712145613283237,0.2157066750045617,0.4361751656450246,0.07497681375544706,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0
2025-2026,17,Ryan Trevitt,MID,Brentford,4.5,0.0004502253377815,0.0544662309368191,,0.0,0.4623208506703652,0.2855511136493432,0.176769737021022,,A,,,,,,,,,0.3365303718660609,0.3078703703703704,0.0336554481839386,#VALUE!,#VALUE!,0.0,0.2787207271701674,,,,0.911299602404315,0.7069585553596275,#VALUE!,#VALUE!,0.0,0.0,0.0,2.929576187756656,0.0,0.441306266548985,0.3236245954692556,0.1176816710797293,,H,,,,,,,,,0.2801120448179272,0.3801020408163265,0.0538379530916844,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.986999437414191,0.0,0.0,0.0,0.0,Spurs,H,0.0006002004669559,0.022583559168925,,0.4295351437481545,0.3211281430401071,0.1084070007080474,,,,,,0.2989671715470708,0.3322501976926387,0.04110241264387244,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Everton,A,0.0009000009000009,0.018155410312273,,0.3005095053671278,0.4501052281571415,-0.1495957227900137,,,,,,0.228646653536461,0.4187382397936314,0.0689440431164296,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Sunderland,H,0.0009000009000009,0.0356125356125356,,0.4332925017360457,0.3176389564125462,0.1156535453234995,,,,,,0.3008651525813222,0.3299811838457798,0.04045866250552496,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0,Chelsea,A,0.0264970853206147,0.0023090422092915,,0.2778024897932402,0.4752386995473167,-0.1974362097540764,,,,,,0.2157066750045617,0.4361751656450246,0.07497681375544706,#VALUE!,#VALUE!,0.0,0.2787207271701674,0.0,0.0,0.0,0.0
2025-2026,17,Igor Thiago,FWD,Brentford,6.8,0.0004502253377815,0.0544662309368191,,1.0,0.4623208506703652,0.2855511136493432,0.176769737021022,,A,,,,0.4232804232804233,0.1360544217687075,0.01,0.2116402116402116,0.2752546105147261,0.3365303718660609,0.3078703703703704,0.0336554481839386,#VALUE!,#VALUE!,0.0,0.0,2.389726055595044,1.76508202481907,1.34299893527772,0.911299602404315,0.7069585553596275,#VALUE!,#VALUE!,4.637005404602431,0.0880326411270583,4.813070686856547,2.929576187756656,1.0,0.441306266548985,0.3236245954692556,0.1176816710797293,,H,,,,0.4110871070408675,0.05,0.01,0.2005853327429055,0.2790828048826459,0.2801120448179272,0.3801020408163265,0.0538379530916844,#VALUE!,#VALUE!,0.0,0.0,0.986999437414191,4.207021621509541,0.0779185625811474,4.362858746671836,1.0,Spurs,H,0.0006002004669559,0.022583559168925,,0.4295351437481545,0.3211281430401071,0.1084070007080474,0.3985878630616078,0.05,0.01,0.1938767177914111,0.2810121728758697,0.2989671715470708,0.3322501976926387,0.04110241264387244,#VALUE!,#VALUE!,0.0,0.0,4.134969432744795,0.076223750997023,4.28741693473884,1.0,Everton,A,0.0009000009000009,0.018155410312273,,0.3005095053671278,0.4501052281571415,-0.1495957227900137,0.3367010198921818,0.05,0.01,0.1641729299053713,0.2910553077743194,0.228646653536461,0.4187382397936314,0.0689440431164296,#VALUE!,#VALUE!,0.0,0.0,3.788267561510522,0.0680686295818505,3.924404820674223,1.0,Sunderland,H,0.0009000009000009,0.0356125356125356,,0.4332925017360457,0.3176389564125462,0.1156535453234995,0.4007405326414265,0.05,0.01,0.1950536161560726,0.2806273802623986,0.3008651525813222,0.3299811838457798,0.04045866250552496,#VALUE!,#VALUE!,0.0,0.0,4.147495598771526,0.0765183914743038,4.300532381720133,1.0,Chelsea,A,0.0264970853206147,0.0023090422092915,,0.2778024897932402,0.4752386995473167,-0.1974362097540764,0.325426378423796,0.05,0.01,0.1579712546528917,0.2931625605109626,0.2157066750045617,0.4361751656450246,0.07497681375544706,#VALUE!,#VALUE!,0.0,0.0,3.722456717142897,0.0665206269006352,3.855497970944168,19.97899709718176
2025-2026,17,Iwan Morgan,FWD,Brentford,4.4,0.0004502253377815,0.0544662309368191,,0.0,0.4623208506703652,0.2855511136493432,0.176769737021022,,A,,,,,,,,,0.3365303718660609,0.3078703703703704,0.0336554481839386,#VALUE!,#VALUE!,0.0,0.0,,,,0.911299602404315,0.7069585553596275,#VALUE!,#VALUE!,0.0,0.0,0.0,2.929576187756656,0.0,0.441306266548985,0.3236245954692556,0.1176816710797293,,H,,,,,,,,,0.2801120448179272,0.3801020408163265,0.0538379530916844,#VALUE!,#VALUE!,0.0,0.0,0.986999437414191,0.0,0.0,0.0,0.0,Spurs,H,0.0006002004669559,0.022583559168925,,0.4295351437481545,0.3211281430401071,0.1084070007080474,,,,,,0.2989671715470708,0.3322501976926387,0.04110241264387244,#VALUE!,#VALUE!,0.0,0.0,0.0,0.0,0.0,0.0,Everton,A,0.0009000009000009,0.018155410312273,,0.3005095053671278,0.4501052281571415,-0.1495957227900137,,,,,,0.228646653536461,0.4187382397936314,0.0689440431164296,#VALUE!,#VALUE!,0.0,0.0,0.0,0.0,0.0,0.0,Sunderland,H,0.0009000009000009,0.0356125356125356,,0.4332925017360457,0.3176389564125462,0.1156535453234995,,,,,,0.3008651525813222,0.3299811838457798,0.04045866250552496,#VALUE!,#VALUE!,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,A,0.0264970853206147,0.0023090422092915,,0.2778024897932402,0.4752386995473167,-0.1974362097540764,,,,,,0.2157066750045617,0.4361751656450246,0.07497681375544706,#VALUE!,#VALUE!,0.0,0.0,0.0,0.0,0.0,0.0
2025-2026,17,Jason Steele,GK,Brighton,4.3,0.0011996017322249,0.0061319597743438,,0.0,0.5884083553986467,0.1941747572815534,0.3942335981170932,,H,,,,,,,,,0.4018485031143259,0.2479674796747967,0.0285991828804891,0.4232804232804233,0.06349206349206349,0.0,0.0,,,,0.8853026891786481,0.8160127680465533,0.8948464308870646,-0.185023481045218,0.0,0.0,0.0,3.402090320682554,0.0,0.1386962552011096,0.6934812760055479,-0.5547850208044383,,A,,,,,,,,,0.126984126984127,0.6287878787878788,0.1679273827534039,0.6977005883728838,0.1224210904662032,0.0,0.0,1.087580005747674,0.0,0.0,0.0,0.0,West Ham,A,0.0002251689329919,0.5352172982230786,,0.4728475137102863,0.2862792486121112,0.186568265098175,,,,,,0.3493885805688317,0.3023025482727832,0.04318311602981646,0.5007867449757121,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,H,0.000200155721151,0.8735150244584206,,0.7033311139698492,0.0619307319488375,0.6414003820210116,,,,,,0.4838101140298899,0.1577282359349921,-0.009723186496712393,0.3578112401785178,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Man City,A,0.3425478710649813,0.0018481555407703,,0.0713071969473973,0.7144377558355614,-0.643130558888164,,,,,,0.1037646672787287,0.5872888775590394,0.1563667039980206,0.7197413923749197,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,H,0.0006002004669559,0.022583559168925,,0.443977043987853,0.305888767500305,0.138088276487548,,,,,,0.3382037284970514,0.3126650466822059,0.04346970059774163,0.4898183448387283,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0
2025-2026,17,Bart Verbruggen,GK,Brighton,4.4,0.0011996017322249,0.0061319597743438,,1.0,0.5884083553986467,0.1941747572815534,0.3942335981170932,,H,,,,,,,,,0.4018485031143259,0.2479674796747967,0.0285991828804891,0.4232804232804233,0.06349206349206349,0.0,0.0,,,,0.8853026891786481,0.8160127680465533,0.8948464308870646,-0.185023481045218,3.541033174119217,0.0622531823216322,3.665539538762482,3.402090320682554,1.0,0.1386962552011096,0.6934812760055479,-0.5547850208044383,,A,,,,,,,,,0.126984126984127,0.6287878787878788,0.1679273827534039,0.6977005883728838,0.1224210904662032,0.0,0.0,1.087580005747674,1.73462766369303,0.0197629119053874,1.774153487503805,1.0,West Ham,A,0.0002251689329919,0.5352172982230786,,0.4728475137102863,0.2862792486121112,0.186568265098175,,,,,,0.3493885805688317,0.3023025482727832,0.04318311602981646,0.5007867449757121,0.1224210904662032,0.0,0.0,3.329790829112043,0.0572843398823734,3.44435950887679,1.0,Burnley,H,0.000200155721151,0.8735150244584206,,0.7033311139698492,0.0619307319488375,0.6414003820210116,,,,,,0.4838101140298899,0.1577282359349921,-0.009723186496712393,0.3578112401785178,0.1224210904662032,0.0,0.0,4.119462687887721,0.0758590013444949,4.271180690576712,1.0,Man City,A,0.3425478710649813,0.0018481555407703,,0.0713071969473973,0.7144377558355614,-0.643130558888164,,,,,,0.1037646672787287,0.5872888775590394,0.1563667039980206,0.7197413923749197,0.1224210904662032,0.0,0.0,1.769909988841918,0.0205928227575395,1.811095634356997,1.0,Bournemouth,H,0.0006002004669559,0.022583559168925,,0.443977043987853,0.305888767500305,0.138088276487548,,,,,,0.3382037284970514,0.3126650466822059,0.04346970059774163,0.4898183448387283,0.1224210904662032,0.0,0.0,3.252784854733242,0.0554730053530353,3.363730865439313,14.19682669261558
2025-2026,17,Tom McGill,GK,Brighton,4.0,0.0011996017322249,0.0061319597743438,,0.0,0.5884083553986467,0.1941747572815534,0.3942335981170932,,H,,,,,,,,,0.4018485031143259,0.2479674796747967,0.0285991828804891,0.4232804232804233,0.06349206349206349,0.0,0.0,,,,0.8853026891786481,0.8160127680465533,0.8948464308870646,-0.185023481045218,0.0,0.0,0.0,3.402090320682554,0.0,0.1386962552011096,0.6934812760055479,-0.5547850208044383,,A,,,,,,,,,0.126984126984127,0.6287878787878788,0.1679273827534039,0.6977005883728838,0.1224210904662032,0.0,0.0,1.087580005747674,0.0,0.0,0.0,0.0,West Ham,A,0.0002251689329919,0.5352172982230786,,0.4728475137102863,0.2862792486121112,0.186568265098175,,,,,,0.3493885805688317,0.3023025482727832,0.04318311602981646,0.5007867449757121,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,H,0.000200155721151,0.8735150244584206,,0.7033311139698492,0.0619307319488375,0.6414003820210116,,,,,,0.4838101140298899,0.1577282359349921,-0.009723186496712393,0.3578112401785178,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Man City,A,0.3425478710649813,0.0018481555407703,,0.0713071969473973,0.7144377558355614,-0.643130558888164,,,,,,0.1037646672787287,0.5872888775590394,0.1563667039980206,0.7197413923749197,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,H,0.0006002004669559,0.022583559168925,,0.443977043987853,0.305888767500305,0.138088276487548,,,,,,0.3382037284970514,0.3126650466822059,0.04346970059774163,0.4898183448387283,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0
2025-2026,17,Carl Rushworth,GK,Brighton,4.0,0.0011996017322249,0.0061319597743438,,0.0,0.5884083553986467,0.1941747572815534,0.3942335981170932,,H,,,,,,,,,0.4018485031143259,0.2479674796747967,0.0285991828804891,0.4232804232804233,0.06349206349206349,0.0,0.0,,,,0.8853026891786481,0.8160127680465533,0.8948464308870646,-0.185023481045218,0.0,0.0,0.0,3.402090320682554,0.0,0.1386962552011096,0.6934812760055479,-0.5547850208044383,,A,,,,,,,,,0.126984126984127,0.6287878787878788,0.1679273827534039,0.6977005883728838,0.1224210904662032,0.0,0.0,1.087580005747674,0.0,0.0,0.0,0.0,West Ham,A,0.0002251689329919,0.5352172982230786,,0.4728475137102863,0.2862792486121112,0.186568265098175,,,,,,0.3493885805688317,0.3023025482727832,0.04318311602981646,0.5007867449757121,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,H,0.000200155721151,0.8735150244584206,,0.7033311139698492,0.0619307319488375,0.6414003820210116,,,,,,0.4838101140298899,0.1577282359349921,-0.009723186496712393,0.3578112401785178,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Man City,A,0.3425478710649813,0.0018481555407703,,0.0713071969473973,0.7144377558355614,-0.643130558888164,,,,,,0.1037646672787287,0.5872888775590394,0.1563667039980206,0.7197413923749197,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,H,0.0006002004669559,0.022583559168925,,0.443977043987853,0.305888767500305,0.138088276487548,,,,,,0.3382037284970514,0.3126650466822059,0.04346970059774163,0.4898183448387283,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0
2025-2026,17,Kjell Scherpen,GK,Brighton,4.0,0.0011996017322249,0.0061319597743438,,0.0,0.5884083553986467,0.1941747572815534,0.3942335981170932,,H,,,,,,,,,0.4018485031143259,0.2479674796747967,0.0285991828804891,0.4232804232804233,0.06349206349206349,0.0,0.0,,,,0.8853026891786481,0.8160127680465533,0.8948464308870646,-0.185023481045218,0.0,0.0,0.0,3.402090320682554,0.0,0.1386962552011096,0.6934812760055479,-0.5547850208044383,,A,,,,,,,,,0.126984126984127,0.6287878787878788,0.1679273827534039,0.6977005883728838,0.1224210904662032,0.0,0.0,1.087580005747674,0.0,0.0,0.0,0.0,West Ham,A,0.0002251689329919,0.5352172982230786,,0.4728475137102863,0.2862792486121112,0.186568265098175,,,,,,0.3493885805688317,0.3023025482727832,0.04318311602981646,0.5007867449757121,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,H,0.000200155721151,0.8735150244584206,,0.7033311139698492,0.0619307319488375,0.6414003820210116,,,,,,0.4838101140298899,0.1577282359349921,-0.009723186496712393,0.3578112401785178,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Man City,A,0.3425478710649813,0.0018481555407703,,0.0713071969473973,0.7144377558355614,-0.643130558888164,,,,,,0.1037646672787287,0.5872888775590394,0.1563667039980206,0.7197413923749197,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,H,0.0006002004669559,0.022583559168925,,0.443977043987853,0.305888767500305,0.138088276487548,,,,,,0.3382037284970514,0.3126650466822059,0.04346970059774163,0.4898183448387283,0.1224210904662032,0.0,0.0,0.0,0.0,0.0,0.0
2025-2026,17,Olivier Boscagli,DEF,Brighton,4.3,0.0011996017322249,0.0061319597743438,,1.0,0.5884083553986467,0.1941747572815534,0.3942335981170932,,H,,,,0.0865800865800865,0.0047382136934375,0.0,0.119047619047619,0.1867413632119514,0.4018485031143259,0.2479674796747967,0.0285991828804891,#VALUE!,#VALUE!,0.8141706299195188,0.0,0.4151079540153138,0.8463684366448714,0.9512998729551528,0.8853026891786481,0.8160127680465533,#VALUE!,#VALUE!,5.40091324275782,0.1060012812961494,5.612915805350119,3.402090320682554,0.0,0.1386962552011096,0.6934812760055479,-0.5547850208044383,,A,,,,0.0493157380593702,0.01,0.0,0.0644658788299336,0.2143486105332482,0.126984126984127,0.6287878787878788,0.1679273827534039,#VALUE!,#VALUE!,0.8141706299195188,0.0,1.087580005747674,0.0,0.0,0.0,0.0,West Ham,A,0.0002251689329919,0.5352172982230786,,0.4728475137102863,0.2862792486121112,0.186568265098175,0.0753556658878478,0.01,0.0,0.1041972806178964,0.1938091359797366,0.3493885805688317,0.3023025482727832,0.04318311602981646,#VALUE!,#VALUE!,0.8141706299195188,0.0,0.0,0.0,0.0,0.0,Burnley,H,0.000200155721151,0.8735150244584206,,0.7033311139698492,0.0619307319488375,0.6414003820210116,0.0961167937134973,0.01,0.0,0.1335541584343423,0.1793793762497457,0.4838101140298899,0.1577282359349921,-0.009723186496712393,#VALUE!,#VALUE!,0.8141706299195188,0.0,0.0,0.0,0.0,0.0,Man City,A,0.3425478710649813,0.0018481555407703,,0.0713071969473973,0.7144377558355614,-0.643130558888164,0.0395102234495558,0.01,0.0,0.049853196130299,0.2208265626924468,0.1037646672787287,0.5872888775590394,0.1563667039980206,#VALUE!,#VALUE!,0.8141706299195188,0.0,0.0,0.0,0.0,0.0,Bournemouth,H,0.0006002004669559,0.022583559168925,,0.443977043987853,0.305888767500305,0.138088276487548,0.07053793312612,0.01,0.0,0.0949369658799429,0.1980743430522951,0.3382037284970514,0.3126650466822059,0.04346970059774163,#VALUE!,#VALUE!,0.8141706299195188,0.0,0.0,0.0,0.0,5.612915805350119
