player_name,match_id,odds_decimal
Danny Welbeck,10495949,1.91
Charalampos Kostoulas,10495949,2.3
Diego Gomez,10495949,2.88
Georginio Rutter,10495949,3.0
Harry Howell,10495949,3.6
Jack Hinshelwood,10495949,3.75
Matt O'Riley,10495949,3.4
Solly March,10495949,3.6
Yankuba Minteh,10495949,3.5
Maxim De Cuyper,10495949,4.5
Pascal Gross,10495949,4.5
Yasin Ayari,10495949,4.2
Mats Wieffer,10495949,6.5
Ferdi Kadioglu,10495949,7.0
Jan Paul van Hecke,10495949,7.0
Carlos Baleba,10495949,8.5
James Milner,10495949,8.0
Lewis Dunk,10495949,9.5
Olivier Boscagli,10495949,10.0
Joel Veltman,10495949,14.0
Igor Julio,10495949,17.0
Benjamin Sesko,10495949,3.0
Bryan Mbeumo,10495949,3.75
Joshua Zirkzee,10495949,3.75
Matheus Cunha,10495949,3.75
Bruno Fernandes,10495949,4.2
Amad Diallo,10495949,5.0
Jack Moorhouse,10495949,5.5
Patrick Dorgu,10495949,5.0
Shea Lacey,10495949,5.0
Mason Mount,10495949,6.0
Jack Fletcher,10495949,7.0
Jim Thwaites,10495949,7.0
Kobbie Mainoo,10495949,9.5
Tyler Fletcher,10495949,10.0
Manuel Ugarte,10495949,12.0
Diogo Dalot,10495949,13.0
Tyrell Malacia,10495949,13.0
Ayden Heaven,10495949,14.0
Harry Maguire,10495949,14.0
Luke Shaw,10495949,14.0
Godwill Kukonki,10495949,15.0
Leny Yoro,10495949,15.0
Lisandro Martinez,10495949,15.0
Tyler Fredricson,10495949,17.0
Noussair Mazraoui,10495949,18.0
Armando Broja,10495997,2.88
Ashley Barnes,10495997,2.75
Lyle Foster,10495997,2.63
Zian Flemming,10495997,2.3
Jacob Bruun Larsen,10495997,3.5
Jaidon Anthony,10495997,3.3
Loum Tchaouna,10495997,3.75
Marcus Edwards,10495997,3.6
Zeki Amdouni,10495997,3.0
Mike Tresor,10495997,4.0
Hannibal Mejbri,10495997,5.5
Lesley Ugochukwu,10495997,5.0
James Ward-Prowse,10495997,6.0
Josh Laurent,10495997,7.5
Connor Roberts,10495997,10.0
Florentino,10495997,10.0
Lucas Pires,10495997,10.0
Quilindschy Hartman,10495997,10.0
Bashir Humphreys,10495997,11.0
Maxime Esteve,10495997,11.0
Hjalmar Ekdal,10495997,12.0
Kyle Walker,10495997,13.0
Axel Tuanzebe,10495997,15.0
Joe Worrall,10495997,15.0
Adam Armstrong,10495997,3.1
Hwang Hee-Chan,10495997,3.5
Mateus Mane,10495997,3.6
Tolu Arokodare,10495997,3.1
Jean-Ricner Bellegarde,10495997,4.0
Angel Gomes,10495997,5.0
Rodrigo Gomes,10495997,5.0
Tom Edozie,10495997,5.0
Joao Gomes,10495997,7.0
Hugo Bueno,10495997,8.5
Ladislav Krejci,10495997,9.0
Yerson Mosquera,10495997,9.5
Andre,10495997,11.0
David Moller Wolfe,10495997,11.0
Matt Doherty,10495997,11.0
Pedro Lima,10495997,11.0
Santiago Bueno,10495997,12.0
Jackson Tchatchoua,10495997,13.0
Toti Gomes,10495997,15.0
Saheed Olagunju,10495997,20.0
Antoine Semenyo,10496350,1.91
Erling Haaland,10496350,1.4
Omar Marmoush,10496350,1.83
Phil Foden,10496350,2.4
Rayan Cherki,10496350,2.5
Tijjani Reijnders,10496350,2.88
Jeremy Doku,10496350,3.0
Nico O'Reilly,10496350,3.75
Rayan Ait-Nouri,10496350,3.4
Savinho,10496350,3.0
Bernardo Silva,10496350,4.5
Marc Guehi,10496350,5.0
Mateo Kovacic,10496350,5.0
Nico Gonzalez,10496350,5.0
Josko Gvardiol,10496350,6.5
Rodri,10496350,6.0
John Stones,10496350,7.0
Matheus Nunes,10496350,7.0
Rico Lewis,10496350,7.0
Abdukodir Khusanov,10496350,9.0
Nathan Ake,10496350,9.0
Ruben Dias,10496350,10.0
Ollie Watkins,10496350,3.4
Tammy Abraham,10496350,3.6
Morgan Rogers,10496350,4.33
Emiliano Buendia,10496350,5.5
Harvey Elliott,10496350,5.5
Leon Bailey,10496350,5.5
Jadon Sancho,10496350,6.5
John McGinn,10496350,6.5
Ross Barkley,10496350,6.5
Amadou Onana,10496350,9.0
Douglas Luiz,10496350,9.0
Matty Cash,10496350,9.5
Youri Tielemans,10496350,9.0
Ian Maatsen,10496350,11.0
Lamare Bogarde,10496350,13.0
Victor Lindelof,10496350,13.0
Andres Garcia,10496350,14.0
Pau Torres,10496350,15.0
Tyrone Mings,10496350,15.0
Ezri Konsa,10496350,18.0
Lucas Digne,10496350,18.0
Raul Jimenez,10496883,2.5
Rodrigo Muniz,10496883,2.63
Harry Wilson,10496883,3.2
Jonah Kusi-Asare,10496883,3.2
Emile Smith Rowe,10496883,4.0
Josh King,10496883,4.5
Kevin,10496883,4.33
Oscar Bobb,10496883,4.33
Samuel Chukwueze,10496883,4.5
Ryan Sessegnon,10496883,5.0
Alex Iwobi,10496883,6.0
Tom Cairney,10496883,7.0
Sasa Lukic,10496883,8.0
Harrison Reed,10496883,10.0
Jorge Cuenca,10496883,11.0
Sander Berge,10496883,12.0
Calvin Bassey,10496883,15.0
Issa Diop,10496883,15.0
Timothy Castagne,10496883,15.0
Antonee Robinson,10496883,18.0
Kenny Tete,10496883,19.0
Anthony Gordon,10496883,2.8
William Osula,10496883,2.75
Yoane Wissa,10496883,2.7
Harvey Barnes,10496883,3.0
Nick Woltemade,10496883,3.0
Sean Neave,10496883,3.6
Anthony Elanga,10496883,4.0
Bruno Guimaraes,10496883,4.0
Jacob Murphy,10496883,4.0
Jacob Ramsey,10496883,5.5
Joe Willock,10496883,6.0
Joelinton,10496883,6.0
Sandro Tonali,10496883,6.5
Malick Thiaw,10496883,7.0
Lewis Hall,10496883,9.5
Dan Burn,10496883,10.0
Sven Botman,10496883,11.0
Kieran Trippier,10496883,12.0
Leo Shahar,10496883,14.0
Alex Murphy,10496883,15.0
Wilson Isidor,10496918,2.88
Brian Brobbey,10496918,3.0
Eliezer Mayenda,10496918,3.6
Bertrand Traore,10496918,4.33
Chemsdine Talbi,10496918,4.5
Habib Diarra,10496918,4.5
Nilson Angulo,10496918,4.33
Chris Rigg,10496918,5.0
Djiamgone Jocelin Ta Bi,10496918,5.5
Enzo Le Fee,10496918,5.0
Romaine Mundle,10496918,5.0
Trai Hume,10496918,6.0
Harrison Jones,10496918,7.0
Granit Xhaka,10496918,8.5
Omar Alderete,10496918,8.5
Nordi Mukiele,10496918,13.0
Luke O'Nien,10496918,14.0
Lutsharel Geertruida,10496918,14.0
Noah Sadiki,10496918,15.0
Dennis Cirkin,10496918,17.0
Reinildo Mandava,10496918,21.0
Cole Palmer,10496918,2.75
Joao Pedro,10496918,2.5
Liam Delap,10496918,2.75
Marc Guiu,10496918,2.88
Shumaira Mheuka,10496918,3.5
Alejandro Garnacho,10496918,4.0
Enzo Fernandez,10496918,4.2
Jamie Gittens,10496918,4.33
Jesse Derry,10496918,4.2
Pedro Neto,10496918,4.0
Ryan Kavuma-McQueen,10496918,4.0
Andrey Santos,10496918,5.5
Dario Essugo,10496918,7.0
Marc Cucurella,10496918,7.0
Reece James,10496918,7.0
Malo Gusto,10496918,8.0
Jorrel Hato,10496918,9.0
Moises Caicedo,10496918,9.5
Romeo Lavia,10496918,9.5
Trevoh Chalobah,10496918,9.5
Josh Acheampong,10496918,10.0
Mamadou Sarr,10496918,11.0
Tosin Adarabioyo,10496918,12.0
Benoit Badiashile,10496918,14.0
Levi Colwill,10496918,15.0
Wesley Fofana,10496918,15.0
Jean-Philippe Mateta,10498401,2.8
Christantus Uche,10498401,3.6
Evann Guessand,10498401,3.75
Ismaila Sarr,10498401,3.6
Jorgen Strand Larsen,10498401,3.1
Brennan Johnson,10498401,4.5
Justin Devenny,10498401,5.5
Yeremy Pino,10498401,5.0
Daniel Munoz,10498401,7.0
Daichi Kamada,10498401,8.5
Kaden Rodney,10498401,8.5
Jefferson Lerma,10498401,10.0
Maxence Lacroix,10498401,12.0
Nathaniel Clyne,10498401,12.0
Will Hughes,10498401,12.0
Adam Wharton,10498401,13.0
Chadi Riad,10498401,13.0
Borna Sosa,10498401,15.0
Cheick Doucoure,10498401,15.0
Rio Cardines,10498401,15.0
Tyrick Mitchell,10498401,15.0
Jaydee Canvot,10498401,17.0
Bukayo Saka,10498401,2.8
Gabriel Jesus,10498401,2.5
Kai Havertz,10498401,2.8
Viktor Gyokeres,10498401,2.4
Eberechi Eze,10498401,3.1
Gabriel Martinelli,10498401,3.5
Leandro Trossard,10498401,3.3
Max Dowman,10498401,3.6
Mikel Merino,10498401,3.6
Noni Madueke,10498401,3.5
Declan Rice,10498401,5.5
Martin Odegaard,10498401,5.0
Christian Norgaard,10498401,6.5
Gabriel Magalhaes,10498401,6.5
Martin Zubimendi,10498401,6.5
Jurrien Timber,10498401,8.5
Riccardo Calafiori,10498401,8.5
Myles Lewis-Skelly,10498401,10.0
Piero Hincapie,10498401,10.0
William Saliba,10498401,13.0
Cristhian Mosquera,10498401,15.0
Marli Salmon,10498401,21.0
Alexander Isak,10498403,2.1
Cody Gakpo,10498403,2.88
Federico Chiesa,10498403,2.8
Mohamed Salah,10498403,2.3
Will Wright,10498403,2.88
Dominik Szoboszlai,10498403,3.4
Florian Wirtz,10498403,3.6
Rio Ngumoha,10498403,3.4
Curtis Jones,10498403,4.5
Jeremie Frimpong,10498403,4.33
Kieran Morrison,10498403,4.0
Alexis Mac Allister,10498403,5.0
Trey Nyoni,10498403,5.0
Virgil van Dijk,10498403,6.5
Ryan Gravenberch,10498403,7.0
James McConnell,10498403,8.0
Ibrahima Konate,10498403,12.0
Joe Gomez,10498403,12.0
Milos Kerkez,10498403,12.0
Andy Robertson,10498403,13.0
Amara Nallo,10498403,14.0
Talla Ndiaye,10498403,14.0
Igor Thiago,10498403,2.37
Dango Ouattara,10498403,3.75
Kaye Furo,10498403,3.1
Kevin Schade,10498403,3.25
Reiss Nelson,10498403,4.5
Romelle Donovan,10498403,4.0
Josh Dasilva,10498403,5.0
Luka Bentt,10498403,5.5
Keane Lewis-Potter,10498403,6.0
Mikkel Damsgaard,10498403,6.0
Mathias Jensen,10498403,7.5
Vitaly Janelt,10498403,10.0
Sepp van den Berg,10498403,11.0
Yehor Yarmoliuk,10498403,11.0
Nathan Collins,10498403,12.0
Aaron Hickey,10498403,13.0
Michael Kayode,10498403,13.0
Ethan Pinnock,10498403,14.0
Jordan Henderson,10498403,15.0
Kristoffer Ajer,10498403,15.0
Rico Henry,10498403,15.0
Ollie Shield,10498403,17.0
Joshua Stephenson,10498403,19.0
Chris Wood,10498405,2.8
Lorenzo Lucca,10498405,2.8
Taiwo Awoniyi,10498405,2.75
Igor Jesus,10498405,3.3
Morgan Gibbs-White,10498405,3.4
Dan Ndoye,10498405,4.5
James McAtee,10498405,4.5
Omari Hutchinson,10498405,4.5
Dilane Bakwa,10498405,5.5
Eric da Silva Moreira,10498405,6.5
Archie Whitehall,10498405,7.5
Elliot Anderson,10498405,7.5
Jimmy Sinclair,10498405,7.0
Nicolas Dominguez,10498405,7.5
Ibrahim Sangare,10498405,8.5
Neco Williams,10498405,8.5
Ryan Yates,10498405,8.0
Luca Netz,10498405,13.0
Murillo,10498405,13.0
Nikola Milenkovic,10498405,14.0
Jair Cunha,10498405,15.0
Morato,10498405,17.0
Ola Aina,10498405,17.0
Zach Abbott,10498405,17.0
Justin Hanks,10498405,26.0
Enes Unal,10498405,2.88
Evanilson,10498405,2.5
Junior Kroupi,10498405,2.25
Rayan,10498405,2.8
David Brooks,10498405,3.5
Justin Kluivert,10498405,3.1
Marcus Tavernier,10498405,3.6
Remy Rees-Dottin,10498405,3.6
Amine Adli,10498405,4.0
Alex Toth,10498405,5.0
Ben Gannon-Doak,10498405,5.0
Alex Scott,10498405,6.0
Tyler Adams,10498405,6.5
Veljko Milosavljevic,10498405,11.0
James Hill,10498405,12.0
Lewis Cook,10498405,12.0
Adrien Truffert,10498405,13.0
Bafode Diakite,10498405,13.0
Marcos Senesi,10498405,13.0
Adam Smith,10498405,19.0
Julio Soler,10498405,20.0
Dominic Solanke,10498814,2.7
Randal Kolo Muani,10498814,2.88
Richarlison,10498814,2.37
Mathys Tel,10498814,3.1
James Maddison,10498814,4.33
Conor Gallagher,10498814,5.0
Joao Palhinha,10498814,5.0
Lucas Bergvall,10498814,5.0
Pape Matar Sarr,10498814,5.0
Archie Gray,10498814,6.5
Pedro Porro,10498814,6.5
Rodrigo Bentancur,10498814,7.0
Micky van de Ven,10498814,8.0
Souza,10498814,8.0
Djed Spence,10498814,9.5
Radu Dragusin,10498814,10.0
Yves Bissouma,10498814,10.0
Kevin Danso,10498814,11.0
Destiny Udogie,10498814,14.0
James Rowswell,10498814,23.0
Beto,10498814,3.4
Thierno Barry,10498814,3.6
Iliman Ndiaye,10498814,4.33
Tyler Dibling,10498814,4.5
Tyrique George,10498814,4.2
Charly Alcaraz,10498814,5.0
Kiernan Dewsbury-Hall,10498814,5.0
Dwight McNeil,10498814,6.0
Harrison Armstrong,10498814,6.0
Merlin Rohl,10498814,7.0
Michael Keane,10498814,7.5
Jake O'Brien,10498814,10.0
Idrissa Gueye,10498814,13.0
James Garner,10498814,13.0
Tim Iroegbunam,10498814,13.0
James Tarkowski,10498814,15.0
Nathan Patterson,10498814,15.0
Adam Aznou,10498814,17.0
Seamus Coleman,10498814,20.0
Vitalii Mykolenko,10498814,20.0
Callum Wilson,10498817,2.4
Jarrod Bowen,10498817,2.5
Valentin Castellanos,10498817,2.4
Adama Traore,10498817,3.75
Crysencio Summerville,10498817,3.1
Keiber Lamadrid,10498817,3.5
Pablo,10498817,3.3
Tomas Soucek,10498817,4.33
Mateus Fernandes,10498817,5.5
Mohamadou Kante,10498817,6.0
Ollie Scarles,10498817,7.5
Konstantinos Mavropanos,10498817,8.5
Aaron Wan-Bissaka,10498817,10.0
Axel Disasi,10498817,10.0
El Hadji Malick Diouf,10498817,10.0
Kyle Walker-Peters,10498817,10.0
Soungoutou Magassa,10498817,10.0
Freddie Potts,10498817,12.0
Maximilian Kilman,10498817,13.0
Airidas Golambeckis,10498817,19.0
Jean-Clair Todibo,10498817,19.0
Ezra Mayers,10498817,23.0
Dominic Calvert-Lewin,10498817,3.25
Joel Piroe,10498817,3.75
Lukas Nmecha,10498817,3.3
Daniel James,10498817,4.33
Facundo Buonanotte,10498817,4.5
Noah Okafor,10498817,4.33
Wilfried Gnonto,10498817,4.5
Brenden Aaronson,10498817,5.0
Anton Stach,10498817,6.0
Rhys Chadwick,10498817,7.0
Ao Tanaka,10498817,8.0
James Justin,10498817,8.0
Alfie Cresswell,10498817,9.0
Jaka Bijol,10498817,11.0
Sebastiaan Bornauw,10498817,13.0
Gabriel Gudmundsson,10498817,15.0
Jayden Bogle,10498817,15.0
Joe Rodon,10498817,15.0
Sam Byram,10498817,19.0
Ethan Ampadu,10498817,20.0
Jayden Lienou,10498817,26.0
